Transaction, Victim Sender, Victim Receiver, Attacked Contract, Attacked Function, Error
0x980592c31263e79c064bab665326483151da0bedadbc9295602bc0ac7b79d9b1, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x0240539ec9ec47a9d0dd4c5bc37435093a3c19a2, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x8f7ec9264944a0bfd436dfb27f7a1dff88f04a5c57914a819d5d4ad339a358a8, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x0240539ec9ec47a9d0dd4c5bc37435093a3c19a2, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xd48134013d35181022c9ac413c4f45618bdfa727ad7136b706ed12a16d8eb26f, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, execute, Failed to get attacked function from relayed transaction
0x70c6daab7a808c61f53700710fbc951ab1dd52433cde7b2774d55196e1f69eef, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6f400810b62df8e13fded51be75ff5393eaa841f, withdraw, 
0x07e9d66959335809f135de7d8575059f3f0e5f3b9c1c8bce24d5b55a5f41f4e0, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x0240539ec9ec47a9d0dd4c5bc37435093a3c19a2, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x73f20519d0eb758f29c5f385413e9e10dd7e9ab112a02bb6aa59fbacfb5fa09f, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x6f6b982551468fe95c8b9cb807c632fda6a6f64e64b3dc8ca709a64d3cee2bf7, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xd2b8c8688155e9c0f22272c607321e02125dc14ec9135ba4c1bccde621a27d55, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x59f9d2ad1cbde72753e801b4f6024ad8f90c81b555e06a4d06ffb0465bfa24ec, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x0160e2d7ca5e8370f21c9c70c5daf555fe770d42906a0f4ad5c5b428c755055f, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0xb8fbf1aab4d809cb5898a0ab58b5706e61751d92bca8f565ef602cd3a65358b0, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x0240539ec9ec47a9d0dd4c5bc37435093a3c19a2, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x91c9fa65d41c9884808b123a4e7474782e12b40efbe9ff3d6ffcdcf66c630b83, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x51f8f3a6446c3348ebbae31516a6c3f112d3464b1a3af7e1e9a6145d684bd958, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xbb8385920eb00fedb93bf21db9afe92d0edb14e9bc5e40ab1d22a8386fa80783, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x7cbec6f25dcb45c31d5c512c5a11059b1decbc633b23233d18ce2188ec8957c8, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x7697705357060d57d7abea4ca9c1917a0f5e76c01054af593bdb9713d790d7a7, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x93acdfae1245165703da5af8adfb28746ab15590e1d690bd31f76f3037e8a967, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x8a132062b91c21115693cf6966fbee4e60abaeebbe9337e5a67af08681905b1f, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xf5e9c4023183ab1c9db03629795407abf56f43b63d531748d2c9483c84545ef0, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0xb1c41d51520ab4acd3d8ba8786551b6452b41f18c63aed2d6543a16c2de4384f, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x4d112f1607ef9ea49ce78aeabc499fc3bfa85793c215404427a1f1d1605c7ee1, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0xfa4ff5f8cef6eb0b25c4dd2a5bc5726fea1c007ad76d9b42bb7610146c089747, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7d2d3688df45ce7c552e19c27e007673da9204b8, redeem, 
0x65d74124cd8b579f541759545d76cfdf6780333694fade29caa14322e09ebce4, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6bfa119a191576ba26bc5e711432aca0cfda04de, execute, Invalid Address format
0x2ccca9e43f28c94a640f355f10ac9008e4ca33c34624f807812e833752ddf334, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x5e3bfcb58117268736312994fdda8b77c8e5a8ff5048431e54aae55634684f6f, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x1df3606fb77c3ef480a5afd0d0b3de50a0efceb27f39af4088d8f1d870e67fd7, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0xd32ded04ede3885e0c6c346b2c7692b37178c69e98fcd54314e84b8a4dce29dc, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x328c4c80bc7aca0834db37e6600a6c49e12da4de, redeem, 
0x159e03e5daaf85226b26fcbddc5bf423a4c45c4e667e18aeadd7fce88060b173, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0xc8ad8a8bfca9a6acccb87030177ba4459bca9d0d0d97f67e1d352f279e77c39f, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x3a17fd5592917fbd02ba97d24e79c65084e1630ff1041edb4d663d9651843b66, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0xb40cbf47b56c0337621547f6acdf8ed77c3bd15ec0de1b4ec8d476ae9abde17f, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xd43d165d522ff890b39c0d85c4a8ffb65ecc8aee, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xb47fea51ed042516a7a973d9a02c033c4b0afdeb8c8052a961df629d71a825ab, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
